Chromosome	start	stop	geneID	orthoID	StartWithPR
I	2246768	2247766	NCU16353	NA	2246668
I	2248780	2250631	NCU01855	Ntsc3674	2248680
I	2250830	2253705	NCU01854	NA	2250730
I	2256727	2259390	NCU01853	NA	2256627
I	2260483	2261849	NCU01852	Ntsc3666	2260383
I	2261932	2263002	NCU01851	Ntsc1341	2261832
I	2263267	2265353	NCU01850	Ntsc3665	2263167
I	2265841	2267170	NCU01849	Ntsc3657	2265741
I	2269950	2270613	NCU01848	NA	2269850
I	2345343	2346397	NCU09970	NA	2345243
I	2345973	2348152	NCU09971	Ntsc3656	2345873
I	2348752	2350505	NCU09972	Ntsc7865	2348652
I	2350963	2351903	NCU09973	Ntsc3653	2350863
I	2351882	2355562	NCU09974	NA	2351782
I	2355741	2360895	NCU09975	NA	2355641
I	2361425	2362324	NCU09976	Ntsc3652	2361325
I	2362386	2363874	NCU09977	Ntsc3654	2362286
I	2364182	2366871	NCU09978	Ntsc3655	2364082
I	2368589	2371762	NCU09980	Ntsc3648	2368489
I	2374776	2375822	NCU09981	Ntsc1336	2374676
I	2378823	2381643	NCU09982	Ntsc1335	2378723
I	2404602	2406431	NCU02463	Ntsc3647	2404502
I	2406529	2409185	NCU02464	Ntsc3646	2406429
I	2410143	2410376	NCU02465	NA	2410043
I	2410202	2413179	NCU02466	NA	2410102
I	2413140	2414851	NCU02467	Ntsc1334	2413040
I	2416512	2419501	NCU02468	Ntsc3632	2416412
I	2419527	2422605	NCU02470	Ntsc3617	2419427
I	2426077	2427035	NCU16357	NA	2425977
I	2428436	2430395	NCU02472	Ntsc3640	2428336
I	2430602	2432745	NCU02473	Ntsc3631	2430502
I	2432597	2433504	NCU02474	Ntsc3616	2432497
I	2434400	2438850	NCU02475	Ntsc3630	2434300
I	2438853	2440919	NCU02476	Ntsc3615	2438753
I	2441130	2443083	NCU02477	Ntsc1319	2441030
I	2443729	2451821	NCU02478	NA	2443629
I	2455959	2458205	NCU02479	Ntsc3614	2455859
I	2459192	2460808	NCU02480	NA	2459092
I	2460652	2463537	NCU02481	Ntsc1325	2460552
I	2463840	2466909	NCU02482	NA	2463740
I	2470348	2471203	NCU02483	Ntsc3629	2470248
I	2478016	2480713	NCU02485	Ntsc3628	2477916
I	2481601	2483494	NCU02486	NA	2481501
I	2485268	2487530	NCU02487	NA	2485168
I	2488912	2489846	NCU02488	Ntsc1324	2488812
I	2491512	2493284	NCU10933	Ntsc1318	2491412
I	2493771	2495089	NCU10932	Ntsc3627	2493671
I	2496519	2498642	NCU02490	Ntsc3645	2496419
I	2498743	2500529	NCU02491	Ntsc3639	2498643
I	2501529	2503493	NCU02492	Ntsc1317	2501429
I	2503870	2505639	NCU02493	Ntsc3626	2503770
I	2505640	2513839	NCU02494	Ntsc3613	2505540
I	2514112	2516400	NCU02495	Ntsc7861	2514012
I	2516949	2520783	NCU02496	Ntsc3612	2516849
I	2522642	2526100	NCU02497	Ntsc3625	2522542
I	2526032	2529818	NCU02498	Ntsc3611	2525932
I	2530285	2531589	NCU02499	Ntsc1316	2530185
I	2531832	2533997	NCU02500	Ntsc1323	2531732
I	2534742	2535894	NCU02501	Ntsc3638	2534642
I	2536364	2538927	NCU02502	Ntsc1315	2536264
I	2540579	2541400	NCU02503	NA	2540479
I	2541769	2543356	NCU02504	Ntsc3610	2541669
I	2545011	2550588	NCU02505	Ntsc3637	2544911
I	2554168	2555733	NCU02507	Ntsc3635	2554068
I	2555937	2557263	NCU02508	Ntsc3636	2555837
I	2557523	2559159	NCU02509	Ntsc3624	2557423
I	2559127	2565478	NCU02510	Ntsc3609	2559027
I	2565685	2568925	NCU02511	Ntsc3623	2565585
I	2568988	2571916	NCU02512	Ntsc1322	2568888
I	2577476	2579423	NCU02513	Ntsc3608	2577376
I	2579582	2582985	NCU02514	Ntsc3634	2579482
I	2583084	2584420	NCU16361	NA	2582984
I	2584409	2587786	NCU02515	Ntsc7863	2584309
I	2588108	2589496	NCU02516	Ntsc3644	2588008
I	2589620	2590607	NCU16362	Ntsc3607	2589520
I	2591968	2592428	NCU02517	NA	2591868
I	2592902	2593432	NCU11237	Ntsc1333	2592802
I	2593666	2594586	NCU11236	Ntsc1332	2593566
I	2594678	2597336	NCU02519	Ntsc3606	2594578
I	2598003	2599740	NCU02520	Ntsc3622	2597903
I	2602779	2605015	NCU02521	Ntsc1331	2602679
I	2606595	2608686	NCU02522	Ntsc1330	2606495
I	2609000	2610704	NCU02523	NA	2608900
I	2614347	2620811	NCU02524	Ntsc3643	2614247
I	2621038	2624820	NCU02525	Ntsc1329	2620938
I	2626166	2628406	NCU02526	Ntsc1321	2626066
I	2630647	2631219	NCU16363	NA	2630547
I	2633072	2635998	NCU02527	Ntsc3633	2632972
I	2636064	2637873	NCU02528	Ntsc1320	2635964
I	2638092	2639229	NCU02529	Ntsc3621	2637992
I	2639075	2640013	NCU02530	Ntsc3605	2638975
I	2640448	2644086	NCU02531	Ntsc3604	2640348
I	2644323	2646336	NCU02532	NA	2644223
I	2646340	2648036	NCU02533	Ntsc3603	2646240
I	2648817	2651186	NCU02534	Ntsc3620	2648717
I	2651611	2653212	NCU02535	Ntsc7860	2651511
I	2654272	2656311	NCU02536	Ntsc1327	2654172
I	2656743	2657727	NCU16364	Ntsc7862	2656643
I	2658016	2662124	NCU11235	NA	2657916
I	2662252	2664008	NCU11234	Ntsc1328	2662152
I	2662336	2665220	NCU02538	Ntsc3602	2662236
I	2665512	2669186	NCU02539	Ntsc3619	2665412
I	2669068	2671170	NCU02540	Ntsc3601	2668968
I	2671441	2673843	NCU02541	Ntsc3600	2671341
I	2674481	2678357	NCU02542	NA	2674381
I	2678388	2680013	NCU02543	Ntsc1326	2678288
I	2680650	2686310	NCU02544	Ntsc3642	2680550
I	2684821	2686339	NCU02545	NA	2684721
I	2686486	2689633	NCU02546	Ntsc3641	2686386
I	2690786	2692271	NCU02547	Ntsc3618	2690686
I	2692143	2693916	NCU02548	Ntsc3599	2692043
I	2694359	2696665	NCU02549	Ntsc3598	2694259
I	2696950	2701052	NCU02550	Ntsc3597	2696850
I	2702523	2703544	NCU16366	NA	2702423
I	2703893	2706847	NCU02552	Ntsc3596	2703793
I	2706773	2708439	NCU02553	Ntsc1312	2706673
I	2708640	2714362	NCU02554	Ntsc1313	2708540
I	2712218	2716331	NCU02555	Ntsc3568	2712118
I	2716650	2717982	NCU16367	NA	2716550
I	2718169	2720161	NCU16368	Ntsc3567	2718069
I	2721421	2726005	NCU02556	Ntsc3595	2721321
I	2731196	2734234	NCU02558	Ntsc3581	2731096
I	2734298	2735545	NCU02559	Ntsc1311	2734198
I	2735732	2737440	NCU02560	Ntsc3580	2735632
I	2737568	2739710	NCU02561	Ntsc3579	2737468
I	2741625	2743164	NCU02562	Ntsc3594	2741525
I	2744046	2745857	NCU02563	Ntsc3593	2743946
I	2745710	2747803	NCU02564	Ntsc1310	2745610
I	2747997	2750111	NCU02565	Ntsc3578	2747897
I	2749987	2754882	NCU02566	Ntsc3586	2749887
I	2754231	2756126	NCU02567	Ntsc3577	2754131
I	2756023	2757686	NCU02568	Ntsc3585	2755923
I	2757732	2760497	NCU10788	NA	2757632
I	2760829	2764207	NCU10789	Ntsc3566	2760729
I	2764486	2766052	NCU02570	Ntsc3592	2764386
I	2765425	2768346	NCU02571	Ntsc3565	2765325
I	2768528	2773025	NCU02572	NA	2768428
I	2774601	2777289	NCU02573	NA	2774501
I	2777124	2777881	NCU02574	Ntsc3591	2777024
I	2779878	2780835	NCU02575	Ntsc3590	2779778
I	2781582	2786433	NCU02576	NA	2781482
I	2786485	2788548	NCU02577	Ntsc3584	2786385
I	2788725	2794724	NCU02578	NA	2788625
I	2795127	2796651	NCU02579	Ntsc3564	2795027
I	2798544	2801136	NCU02580	Ntsc3576	2798444
I	2804910	2808507	NCU02582	NA	2804810
I	2808952	2813624	NCU02583	NA	2808852
I	2815838	2817930	NCU02584	Ntsc3589	2815738
I	2817562	2820979	NCU02585	Ntsc3583	2817462
I	2822145	2825776	NCU02586	Ntsc3588	2822045
I	2825694	2827304	NCU02587	Ntsc1309	2825594
I	2828051	2829411	NCU02588	NA	2827951
I	2829341	2831918	NCU02589	Ntsc1308	2829241
I	2832602	2836777	NCU02590	Ntsc3582	2832502
I	2837782	2840562	NCU02591	NA	2837682
I	2842091	2846420	NCU02592	Ntsc3575	2841991
I	2846892	2848053	NCU02593	Ntsc1314	2846792
I	2849644	2854124	NCU02594	NA	2849544
I	2854655	2855872	NCU02595	Ntsc3563	2854555
I	2857079	2858294	NCU02596	Ntsc3574	2856979
I	2858851	2860711	NCU02597	Ntsc3573	2858751
I	2861079	2862253	NCU02598	NA	2860979
I	2864237	2866038	NCU02599	Ntsc3572	2864137
I	2865990	2868267	NCU02600	Ntsc3562	2865890
I	2868281	2870480	NCU02601	NA	2868181
I	2870824	2871785	NCU02602	NA	2870724
I	2871582	2873288	NCU02603	Ntsc3561	2871482
I	2873528	2877305	NCU02604	Ntsc3560	2873428
I	2877517	2878864	NCU02605	Ntsc3571	2877417
I	2882289	2886659	NCU02606	NA	2882189
I	2887785	2888638	NCU02607	NA	2887685
I	2888909	2890466	NCU02608	Ntsc3570	2888809
I	2898039	2902528	NCU02609	NA	2897939
I	2903002	2905374	NCU02610	NA	2902902
I	2906139	2909181	NCU02611	Ntsc3587	2906039
I	2909606	2913995	NCU02612	Ntsc3569	2909506
I	2916447	2919682	NCU02613	Ntsc7858	2916347
I	2919734	2921444	NCU02614	Ntsc7856	2919634
I	2922087	2925211	NCU02615	Ntsc3556	2921987
I	2925665	2928395	NCU02616	Ntsc3548	2925565
I	2928615	2932214	NCU02617	Ntsc3559	2928515
I	2932448	2935552	NCU02618	Ntsc1307	2932348
I	2936374	2939171	NCU02619	Ntsc3547	2936274
I	2940203	2942854	NCU02620	Ntsc1306	2940103
I	2942854	2946733	NCU02621	Ntsc1302	2942754
I	2950845	2952482	NCU02622	NA	2950745
I	2954259	2956562	NCU02623	Ntsc3553	2954159
I	2956871	2959489	NCU02624	Ntsc3546	2956771
I	2960589	2964470	NCU02625	Ntsc1301	2960489
I	2966608	2971973	NCU02626	Ntsc3555	2966508
I	2975173	2977599	NCU02627	NA	2975073
I	2980999	2985604	NCU02628	Ntsc3558	2980899
I	2986087	2988883	NCU02629	Ntsc3545	2985987
I	2990148	2993018	NCU02630	NA	2990048
I	2994255	2996084	NCU02631	Ntsc1305	2994155
I	2996279	3000830	NCU02632	Ntsc3552	2996179
I	3000744	3002757	NCU02633	NA	3000644
I	3002984	3005024	NCU02634	NA	3002884
I	3005453	3007897	NCU02635	Ntsc7857	3005353
I	3008027	3009803	NCU02636	Ntsc3544	3007927
I	3010082	3014050	NCU02637	Ntsc7859	3009982
I	3015351	3016692	NCU02638	NA	3015251
I	3021493	3024070	NCU02639	NA	3021393
I	3024285	3025255	NCU02640	Ntsc3551	3024185
I	3025590	3027825	NCU02641	Ntsc3557	3025490
I	3040640	3041703	NCU02643	NA	3040540
I	3043982	3047942	NCU02644	NA	3043882
I	3049615	3054129	NCU10075	Ntsc3543	3049515
I	3053216	3053755	NCU10076	NA	3053116
I	3057737	3059751	NCU02648	Ntsc3542	3057637
I	3065520	3067876	NCU02650	Ntsc3550	3065420
I	3068063	3070302	NCU02651	Ntsc3549	3067963
I	3070425	3072061	NCU02652	Ntsc1303	3070325
I	3072561	3074314	NCU02653	Ntsc3541	3072461
I	3075202	3076628	NCU02654	Ntsc1304	3075102
I	3078323	3080970	NCU02655	Ntsc3554	3078223
I	3085699	3089949	NCU02656	Ntsc3540	3085599
I	3091094	3094485	NCU02657	NA	3090994
I	3095298	3096854	NCU02658	Ntsc3538	3095198
I	3096765	3098503	NCU02659	Ntsc3536	3096665
I	3098833	3100365	NCU02660	Ntsc3535	3098733
I	3100902	3103046	NCU02661	Ntsc3537	3100802
I	3105794	3108613	NCU16370	NA	3105694
I	3109256	3111894	NCU02663	Ntsc3539	3109156
I	3115606	3119297	NCU02664	NA	3115506
I	3122022	3124887	NCU02665	Ntsc1300	3121922
I	3125823	3129123	NCU02666	Ntsc1299	3125723
I	3129000	3129727	NCU16371	NA	3128900
I	3133197	3135871	NCU02668	Ntsc3529	3133097
I	3136518	3142158	NCU02669	Ntsc3534	3136418
I	3141875	3145376	NCU02670	Ntsc1298	3141775
I	3145619	3148918	NCU02671	Ntsc3532	3145519
I	3151075	3151654	NCU02672	NA	3150975
I	3154147	3154899	NCU02673	NA	3154047
I	3155770	3156954	NCU16372	NA	3155670
I	3162738	3165508	NCU02674	Ntsc3531	3162638
I	3165716	3167231	NCU02675	Ntsc1296	3165616
I	3165732	3169629	NCU02676	Ntsc3530	3165632
I	3170235	3175788	NCU02677	NA	3170135
I	3174688	3176388	NCU02678	Ntsc1297	3174588
I	3176592	3179154	NCU02679	Ntsc3533	3176492
I	3179425	3182347	NCU02680	NA	3179325
I	3182599	3184014	NCU02681	Ntsc3528	3182499
I	3184221	3185353	NCU02682	NA	3184121
I	3185465	3189144	NCU02683	Ntsc3527	3185365
I	3189891	3193545	NCU02684	Ntsc3522	3189791
I	3193810	3201298	NCU02685	NA	3193710
I	3202152	3204078	NCU02686	Ntsc1294	3202052
I	3203981	3205677	NCU02687	Ntsc3521	3203881
I	3206737	3209468	NCU02688	NA	3206637
I	3209510	3214860	NCU02689	Ntsc1295	3209410
I	3215935	3218947	NCU02690	Ntsc3525	3215835
I	3219450	3221190	NCU02691	NA	3219350
I	3223207	3224989	NCU02692	Ntsc1293	3223107
I	3224907	3226729	NCU02693	Ntsc3520	3224807
I	3227424	3229866	NCU02694	Ntsc7855	3227324
I	3227560	3231661	NCU02695	Ntsc3519	3227460
I	3232290	3236509	NCU02696	Ntsc3524	3232190
I	3236463	3238407	NCU02697	NA	3236363
I	3238527	3239085	NCU02698	NA	3238427
I	3239395	3243393	NCU02699	Ntsc3526	3239295
I	3245001	3246399	NCU02700	Ntsc1292	3244901
I	3246310	3249526	NCU02701	Ntsc3518	3246210
I	3254835	3256821	NCU02702	Ntsc3523	3254735
I	3257183	3258401	NCU02703	NA	3257083
I	3260306	3262525	NCU02704	Ntsc3514	3260206
I	3262809	3264500	NCU02705	Ntsc7854	3262709
I	3264331	3265855	NCU02706	Ntsc3513	3264231
I	3265972	3267804	NCU02707	Ntsc3512	3265872
I	3267908	3269533	NCU10498	Ntsc3516	3267808
I	3269710	3272893	NCU10497	Ntsc3515	3269610
I	3275532	3277660	NCU02710	Ntsc3517	3275432
I	3279853	3281103	NCU02711	Ntsc3481	3279753
I	3281886	3284141	NCU02712	Ntsc3485	3281786
I	3284468	3286740	NCU02713	Ntsc1287	3284368
I	3298324	3300889	NCU02716	Ntsc1286	3298224
I	3301268	3303735	NCU02717	Ntsc3484	3301168
I	3303711	3308305	NCU02718	NA	3303611
I	3309238	3310608	NCU02719	Ntsc3488	3309138
I	3310985	3315832	NCU02720	Ntsc3480	3310885
I	3319419	3320558	NCU02721	Ntsc3487	3319319
I	3321186	3322711	NCU02722	Ntsc1285	3321086
I	3323046	3326294	NCU02723	Ntsc3486	3322946
I	3329493	3333280	NCU02724	NA	3329393
I	3333539	3337438	NCU02725	Ntsc3479	3333439
I	3338154	3341886	NCU02726	Ntsc1284	3338054
I	3340306	3342164	NCU02727	Ntsc1282	3340206
I	3342545	3345617	NCU02728	NA	3342445
I	3345968	3348006	NCU02729	Ntsc3483	3345868
I	3350821	3353730	NCU02730	Ntsc1283	3350721
I	3354332	3356087	NCU02731	Ntsc3482	3354232
I	3358110	3360889	NCU02732	Ntsc3476	3358010
I	3360914	3362466	NCU02733	Ntsc3478	3360814
I	3362942	3365624	NCU02734	Ntsc3475	3362842
I	3365203	3367197	NCU02735	Ntsc3477	3365103
I	3370234	3372588	NCU02736	NA	3370134
I	3371800	3374037	NCU02737	Ntsc1281	3371700
I	3374702	3377115	NCU02738	Ntsc3474	3374602
I	3381952	3385064	NCU02739	Ntsc3473	3381852
I	3388258	3389293	NCU02740	Ntsc3472	3388158
I	3390116	3391799	NCU02741	NA	3390016
I	3392278	3396765	NCU02742	Ntsc3471	3392178
I	3396655	3399210	NCU02743	Ntsc1275	3396555
I	3399392	3401441	NCU02744	Ntsc3470	3399292
I	3401202	3404406	NCU02745	NA	3401102
I	3405419	3407805	NCU02746	Ntsc3462	3405319
I	3407982	3409485	NCU16374	NA	3407882
I	3409476	3413969	NCU02747	Ntsc1274	3409376
I	3415056	3417145	NCU02748	NA	3414956
I	3417523	3420109	NCU02749	Ntsc3455	3417423
I	3420871	3426704	NCU02750	Ntsc3465	3420771
I	3431993	3436658	NCU02751	Ntsc3469	3431893
I	3437406	3442112	NCU02752	NA	3437306
I	3443089	3445401	NCU02753	Ntsc3454	3442989
I	3445548	3449548	NCU11228	Ntsc3461	3445448
I	3449940	3452077	NCU02754	Ntsc3460	3449840
I	3451939	3454516	NCU02755	Ntsc3453	3451839
I	3455917	3457947	NCU02757	Ntsc3452	3455817
I	3458967	3461288	NCU02758	Ntsc3459	3458867
I	3461062	3461945	NCU16375	NA	3460962
I	3462914	3465377	NCU02759	Ntsc1280	3462814
I	3465987	3467875	NCU02761	Ntsc1279	3465887
I	3468715	3476170	NCU02762	Ntsc3464	3468615
I	3495757	3499576	NCU09388	Ntsc7851	3495657
I	3502631	3504624	NCU09387	Ntsc3468	3502531
I	3505641	3506956	NCU09386	Ntsc3458	3505541
I	3507468	3510482	NCU09384	Ntsc3467	3507368
I	3510698	3512537	NCU09383	Ntsc1278	3510598
I	3513355	3514840	NCU09382	Ntsc1277	3513255
I	3513381	3515832	NCU09381	Ntsc3451	3513281
I	3516010	3518525	NCU09380	Ntsc3457	3515910
I	3519553	3520820	NCU09379	Ntsc3466	3519453
I	3520676	3522296	NCU09378	Ntsc3450	3520576
I	3522966	3526584	NCU09377	NA	3522866
I	3527539	3529586	NCU09376	Ntsc1276	3527439
I	3530085	3531746	NCU09375	Ntsc3456	3529985
I	3531755	3536460	NCU09374	Ntsc3449	3531655
I	3537800	3540356	NCU09373	Ntsc3463	3537700
I	3540764	3541793	NCU09372	Ntsc3448	3540664
I	3543639	3545481	NCU09371	Ntsc8161	3543539
I	3545195	3550304	NCU09370	NA	3545095
I	3566080	3569412	NCU09368	NA	3565980
I	3568677	3576199	NCU09367	Ntsc7785	3568577
I	3577109	3578797	NCU09366	Ntsc7789	3577009
I	3580269	3581364	NCU16376	NA	3580169
I	3582759	3585550	NCU09365	Ntsc7791	3582659
I	3586694	3588207	NCU09364	Ntsc2745	3586594
I	3588061	3589129	NCU10352	NA	3587961
I	3589485	3591557	NCU09363	Ntsc7788	3589385
I	3592036	3595536	NCU09362	Ntsc2746	3591936
I	3638094	3640580	NCU09360	Ntsc2744	3637994
I	3664350	3668616	NCU09999	Ntsc7787	3664250
I	3665778	3670893	NCU09998	Ntsc7792	3665678
I	3671286	3672825	NCU09996	Ntsc8160	3671186
I	3674708	3676902	NCU09995	Ntsc7790	3674608
I	3677594	3680137	NCU09994	NA	3677494
I	3708802	3711805	NCU10058	Ntsc7793	3708702
I	3711135	3712134	NCU16377	NA	3711035
I	3712525	3714202	NCU10059	Ntsc2743	3712425
I	3730153	3734738	NCU08578	Ntsc7786	3730053
I	3732144	3734816	NCU08579	Ntsc7784	3732044
I	3819644	3819946	NCU08585	NA	3819544
I	3972683	3974681	NCU09892	Ntsc7781	3972583
I	3986887	3990628	NCU09894	Ntsc7776	3986787
I	3990835	3992764	NCU09895	Ntsc2742	3990735
I	3992898	3994238	NCU09896	Ntsc7780	3992798
I	3993967	3996177	NCU09897	Ntsc7778	3993867
I	3996483	4001318	NCU09898	Ntsc7777	3996383
I	4001466	4004444	NCU09899	Ntsc7782	4001366
I	4007554	4009650	NCU09900	Ntsc7783	4007454
I	4040179	4043224	NCU10073	Ntsc7779	4040079
I	4095695	4096940	NCU09802	Ntsc7850	4095595
I	4098808	4100551	NCU09803	Ntsc3445	4098708
I	4100771	4104175	NCU09804	Ntsc3447	4100671
I	4104873	4108609	NCU09805	Ntsc3446	4104773
I	4108777	4110357	NCU09806	Ntsc3444	4108677
I	4111149	4116658	NCU09807	Ntsc3443	4111049
I	4117346	4121351	NCU09808	NA	4117246
I	4121814	4122875	NCU09809	Ntsc5218	4121714
I	4123070	4126293	NCU09810	Ntsc5217	4122970
I	4126097	4128475	NCU09811	Ntsc5210	4125997
I	4130793	4134687	NCU09812	Ntsc3437	4130693
I	4135019	4136435	NCU09813	NA	4134919
I	4137114	4137994	NCU16378	NA	4137014
I	4138151	4142009	NCU09814	Ntsc3436	4138051
I	4142143	4142751	NCU16379	Ntsc3441	4142043
I	4142926	4145218	NCU09815	Ntsc3440	4142826
I	4145268	4147562	NCU09816	Ntsc3428	4145168
I	4148071	4150160	NCU09817	Ntsc3427	4147971
I	4150992	4152444	NCU09818	Ntsc3439	4150892
I	4152465	4154943	NCU09819	Ntsc3435	4152365
I	4154926	4159889	NCU09820	NA	4154826
I	4160217	4162445	NCU09821	Ntsc3426	4160117
I	4196188	4198145	NCU16380	NA	4196088
I	4197553	4201223	NCU09333	Ntsc1272	4197453
I	4202950	4206244	NCU09332	Ntsc3425	4202850
I	4206965	4208009	NCU09331	Ntsc3434	4206865
I	4208122	4209245	NCU09330	Ntsc3433	4208022
I	4210793	4212676	NCU09329	Ntsc1273	4210693
I	4216631	4218403	NCU09328	Ntsc3442	4216531
I	4218767	4222717	NCU09327	Ntsc3438	4218667
I	4225066	4225380	NCU16381	Ntsc7848	4224966
I	4225488	4227910	NCU09326	Ntsc3432	4225388
I	4230174	4234281	NCU09325	Ntsc3424	4230074
I	4237057	4241723	NCU09324	NA	4236957
I	4242903	4243847	NCU09323	NA	4242803
I	4243946	4245499	NCU16382	NA	4243846
I	4247227	4251744	NCU09322	NA	4247127
I	4251989	4255396	NCU09321	Ntsc3423	4251889
I	4256099	4258456	NCU09320	Ntsc3431	4255999
I	4258279	4261511	NCU09319	NA	4258179
I	4261801	4265842	NCU09318	Ntsc1270	4261701
I	4266074	4269233	NCU09317	Ntsc3430	4265974
I	4272048	4276396	NCU09316	Ntsc1271	4271948
I	4278717	4281906	NCU09315	Ntsc3429	4278617
I	4281932	4283980	NCU09314	Ntsc7849	4281832
I	4284208	4287496	NCU09313	Ntsc1266	4284108
I	4287675	4289737	NCU09312	Ntsc3419	4287575
I	4289897	4292334	NCU09311	Ntsc3418	4289797
I	4300914	4304419	NCU09310	NA	4300814
I	4304632	4306335	NCU09309	Ntsc3417	4304532
I	4306303	4308572	NCU09308	Ntsc1269	4306203
I	4308746	4313017	NCU09307	Ntsc1268	4308646
I	4333774	4335128	NCU10069	NA	4333674
I	4357383	4360841	NCU03055	Ntsc3416	4357283
I	4362149	4362505	NCU10601	NA	4362049
I	4363389	4364654	NCU03056	NA	4363289
I	4365085	4366606	NCU03057	NA	4364985
I	4367124	4371695	NCU03058	Ntsc3421	4367024
I	4372602	4375705	NCU03059	Ntsc3415	4372502
I	4377599	4384139	NCU03060	NA	4377499
I	4386742	4390068	NCU03061	Ntsc3414	4386642
I	4391589	4395381	NCU03062	Ntsc3420	4391489
I	4395595	4398319	NCU03063	NA	4395495
I	4398398	4402946	NCU03064	NA	4398298
I	4411310	4414509	NCU03065	Ntsc1267	4411210
I	4414555	4416724	NCU03066	Ntsc1265	4414455
I	4417208	4419689	NCU03067	Ntsc1264	4417108
I	4419700	4422244	NCU03068	Ntsc3422	4419600
I	4435306	4439402	NCU03070	NA	4435206
I	4442191	4448082	NCU03071	Ntsc3407	4442091
I	4449754	4453676	NCU03072	Ntsc3413	4449654
I	4453604	4455676	NCU03073	Ntsc3371	4453504
I	4456106	4458649	NCU03074	Ntsc7842	4456006
I	4463727	4466476	NCU03076	Ntsc3398	4463627
I	4466719	4469259	NCU03077	Ntsc3397	4466619
I	4469902	4471900	NCU03078	Ntsc3412	4469802
I	4472836	4476793	NCU03079	Ntsc3370	4472736
I	4477637	4479805	NCU03080	Ntsc1262	4477537
I	4479934	4481484	NCU03081	Ntsc1254	4479834
I	4483899	4485536	NCU03082	Ntsc1261	4483799
I	4485645	4486914	NCU16384	NA	4485545
I	4488264	4490703	NCU03083	Ntsc3369	4488164
I	4491753	4493955	NCU03084	NA	4491653
I	4493438	4495202	NCU03085	NA	4493338
I	4495322	4497366	NCU03086	Ntsc3396	4495222
I	4497183	4497570	NCU16385	Ntsc3368	4497083
I	4497860	4499991	NCU03087	NA	4497760
I	4503494	4505419	NCU10595	Ntsc3367	4503394
I	4505469	4508794	NCU03088	Ntsc1260	4505369
I	4509082	4511187	NCU03089	Ntsc7847	4508982
I	4512674	4514976	NCU16386	NA	4512574
I	4515689	4518458	NCU03091	Ntsc1253	4515589
I	4518471	4520961	NCU03092	Ntsc3366	4518371
I	4521076	4522268	NCU03093	Ntsc3395	4520976
I	4522294	4523751	NCU03094	Ntsc3394	4522194
I	4523738	4526134	NCU03095	Ntsc1259	4523638
I	4526863	4528831	NCU03096	Ntsc3393	4526763
I	4528666	4531275	NCU03097	Ntsc3365	4528566
I	4545683	4548716	NCU03098	Ntsc3411	4545583
I	4548662	4550883	NCU03099	Ntsc1258	4548562
I	4553397	4556315	NCU03100	Ntsc1252	4553297
I	4556599	4560052	NCU03101	Ntsc3392	4556499
I	4560893	4562877	NCU03102	Ntsc3406	4560793
I	4563092	4568422	NCU03103	Ntsc3391	4562992
I	4572199	4576097	NCU03104	NA	4572099
I	4579171	4581472	NCU03105	Ntsc3364	4579071
I	4581902	4583794	NCU03106	Ntsc1251	4581802
I	4584244	4586881	NCU03107	Ntsc3363	4584144
I	4588557	4591644	NCU03108	Ntsc3390	4588457
I	4591961	4593441	NCU03109	Ntsc3362	4591861
I	4593577	4597327	NCU03110	NA	4593477
I	4597595	4599175	NCU03111	Ntsc3361	4597495
I	4599268	4601398	NCU03112	Ntsc3405	4599168
I	4601409	4604782	NCU03113	Ntsc3404	4601309
I	4605872	4607622	NCU03114	Ntsc3389	4605772
I	4609229	4614172	NCU03115	NA	4609129
I	4614119	4620848	NCU03116	NA	4614019
I	4621836	4624112	NCU03117	Ntsc3410	4621736
I	4624441	4626495	NCU03118	Ntsc3403	4624341
I	4627289	4631594	NCU03120	NA	4627189
I	4632272	4635545	NCU03121	Ntsc3388	4632172
I	4635185	4637527	NCU03122	NA	4635085
I	4637783	4642491	NCU03123	Ntsc1250	4637683
I	4642603	4644949	NCU03124	Ntsc1257	4642503
I	4647622	4651392	NCU03125	Ntsc3360	4647522
I	4654977	4657337	NCU03126	Ntsc3409	4654877
I	4657346	4660596	NCU03127	NA	4657246
I	4660916	4663772	NCU03128	Ntsc1256	4660816
I	4664068	4666013	NCU03129	Ntsc7846	4663968
I	4666106	4667286	NCU03130	Ntsc3387	4666006
I	4667290	4669180	NCU03131	Ntsc3359	4667190
I	4671805	4675260	NCU03132	Ntsc1249	4671705
I	4674924	4676619	NCU03133	Ntsc3358	4674824
I	4676837	4679251	NCU03134	Ntsc7845	4676737
I	4679462	4681382	NCU03135	Ntsc3402	4679362
I	4681546	4686113	NCU03136	Ntsc3357	4681446
I	4688789	4692424	NCU03137	Ntsc3386	4688689
I	4692489	4694213	NCU03138	Ntsc1255	4692389
I	4694770	4697885	NCU03139	Ntsc3385	4694670
I	4700363	4700743	NCU03140	NA	4700263
I	4700673	4703568	NCU03141	Ntsc3384	4700573
I	4704381	4708349	NCU03142	NA	4704281
I	4714982	4717846	NCU10470	Ntsc7844	4714882
I	4719127	4721704	NCU03145	Ntsc3383	4719027
I	4721986	4724286	NCU03146	Ntsc3382	4721886
I	4724564	4725728	NCU03147	Ntsc3381	4724464
I	4726326	4727871	NCU03148	Ntsc3380	4726226
I	4727832	4729973	NCU03149	NA	4727732
I	4730146	4732057	NCU03150	Ntsc3379	4730046
